,date,total_cases,new_cases,population,people_vaccinated,people_fully_vaccinated,new_vaccinations
486,2021-05-21,135344.0,666.0,51269183.0,3791121.0,1713210.0,239896.0
487,2021-05-22,135929.0,585.0,51269183.0,3796254.0,1748978.0,40901.0
488,2021-05-23,136467.0,538.0,51269183.0,3796472.0,1751684.0,2924.0
489,2021-05-24,136983.0,516.0,51269183.0,3868300.0,1856693.0,176837.0
490,2021-05-25,137682.0,699.0,51269183.0,3946524.0,1950177.0,171708.0
491,2021-05-26,138311.0,629.0,51269183.0,4034230.0,2017863.0,155392.0
492,2021-05-27,138898.0,587.0,51269183.0,4696085.0,2073056.0,717048.0
493,2021-05-28,139431.0,533.0,51269183.0,5241039.0,2138257.0,610155.0
494,2021-05-29,139910.0,479.0,51269183.0,5405660.0,2147138.0,173502.0
495,2021-05-30,140340.0,430.0,51269183.0,5410389.0,2147225.0,4816.0
496,2021-05-31,140799.0,459.0,51269183.0,5797314.0,2174538.0,414238.0
497,2021-06-01,141476.0,677.0,51269183.0,6364892.0,2200956.0,593996.0
498,2021-06-02,142157.0,681.0,51269183.0,6747884.0,2223716.0,405752.0
499,2021-06-03,142852.0,695.0,51269183.0,7091828.0,2249468.0,369696.0
500,2021-06-04,143596.0,744.0,51269183.0,7460894.0,2279391.0,398989.0
501,2021-06-05,144152.0,556.0,51269183.0,7600988.0,2281759.0,142462.0
502,2021-06-06,144637.0,485.0,51269183.0,7603956.0,2281759.0,2968.0
503,2021-06-07,145091.0,454.0,51269183.0,8498755.0,2302391.0,915431.0
504,2021-06-08,145692.0,601.0,51269183.0,9245435.0,2328169.0,772458.0
505,2021-06-09,146303.0,611.0,51269183.0,9839594.0,2352699.0,618689.0
506,2021-06-10,146859.0,556.0,51269183.0,10607207.0,2640565.0,802745.0
507,2021-06-11,147422.0,563.0,51269183.0,11434376.0,2878007.0,862552.0
508,2021-06-12,147874.0,452.0,51269183.0,11823448.0,2997211.0,394057.0
509,2021-06-13,148273.0,399.0,51269183.0,11851320.0,3009197.0,28087.0
510,2021-06-14,148647.0,374.0,51269183.0,12620958.0,3267997.0,856468.0
511,2021-06-15,149191.0,544.0,51269183.0,13268266.0,3477233.0,744118.0
512,2021-06-16,149731.0,540.0,51269183.0,13836759.0,3760117.0,673658.0
513,2021-06-17,150238.0,507.0,51269183.0,14280088.0,3889636.0,547064.0
514,2021-06-18,150720.0,482.0,51269183.0,14817355.0,4017460.0,634264.0
515,2021-06-19,151149.0,429.0,51269183.0,15033710.0,4053494.0,233355.0
516,2021-06-20,151506.0,357.0,51269183.0,15034323.0,4054630.0,1328.0
517,2021-06-21,151901.0,395.0,51269183.0,15081762.0,4172107.0,161734.0
518,2021-06-22,152545.0,644.0,51269183.0,15130554.0,4297493.0,171701.0
519,2021-06-23,153155.0,610.0,51269183.0,15174689.0,4417844.0,163394.0
520,2021-06-24,153789.0,634.0,51269183.0,15220350.0,4525734.0,153002.0
521,2021-06-25,154457.0,668.0,51269183.0,15284219.0,4622618.0,160333.0
522,2021-06-26,155071.0,614.0,51269183.0,15295444.0,4646273.0,34791.0
523,2021-06-27,155572.0,501.0,51269183.0,15295450.0,4647013.0,740.0
524,2021-06-28,156167.0,595.0,51269183.0,15308705.0,4791586.0,157368.0
525,2021-06-29,156961.0,794.0,51269183.0,15325432.0,4936581.0,161055.0
526,2021-06-30,157723.0,762.0,51269183.0,15340138.0,5073658.0,151047.0
527,2021-07-01,158549.0,826.0,51269183.0,15344557.0,5194320.0,124519.0
528,2021-07-02,159342.0,793.0,51269183.0,15349616.0,5315158.0,125545.0
529,2021-07-03,160084.0,742.0,51269183.0,15351101.0,5332170.0,18282.0
530,2021-07-04,160795.0,711.0,51269183.0,15351101.0,5332816.0,646.0
531,2021-07-05,161541.0,746.0,51269183.0,15405642.0,5409188.0,130913.0
532,2021-07-06,162753.0,1212.0,51269183.0,15444015.0,5499930.0,129115.0
533,2021-07-07,164028.0,1275.0,51269183.0,15479425.0,5588956.0,124436.0
534,2021-07-08,165344.0,1316.0,51269183.0,15517496.0,5695138.0,144253.0
535,2021-07-09,166722.0,1378.0,51269183.0,15575904.0,5843642.0,206912.0
536,2021-07-10,168046.0,1324.0,51269183.0,15588792.0,5883025.0,52271.0
537,2021-07-11,169146.0,1100.0,51269183.0,15589273.0,5884133.0,1589.0
538,2021-07-12,170296.0,1150.0,51269183.0,15620656.0,5977656.0,124906.0
539,2021-07-13,171911.0,1615.0,51269183.0,15728766.0,6087637.0,218091.0
540,2021-07-14,173511.0,1600.0,51269183.0,15840938.0,6209950.0,234485.0
541,2021-07-15,175046.0,1535.0,51269183.0,15964004.0,6352289.0,265405.0
542,2021-07-16,176500.0,1454.0,51269183.0,16098711.0,6536381.0,318799.0
543,2021-07-17,177951.0,1451.0,51269183.0,16133254.0,6573067.0,71229.0
544,2021-07-18,179203.0,1252.0,51269183.0,16135664.0,6573588.0,2931.0
545,2021-07-19,180481.0,1278.0,51269183.0,16295816.0,6644812.0,231376.0
546,2021-07-20,182265.0,1784.0,51269183.0,16446481.0,6706240.0,212093.0
547,2021-07-21,184103.0,1838.0,51269183.0,16586114.0,6745497.0,178890.0
548,2021-07-22,185733.0,1630.0,51269183.0,16726758.0,6805073.0,200220.0
549,2021-07-23,187362.0,1629.0,51269183.0,16873431.0,6864627.0,206227.0
550,2021-07-24,188848.0,1486.0,51269183.0,16902752.0,6875652.0,40346.0
551,2021-07-25,190166.0,1318.0,51269183.0,16904361.0,6875709.0,1666.0
552,2021-07-26,191531.0,1365.0,51269183.0,17523655.0,6940313.0,683898.0
553,2021-07-27,193427.0,1896.0,51269183.0,17905862.0,6988634.0,430528.0
554,2021-07-28,195099.0,1672.0,51269183.0,18386062.0,7030982.0,522548.0
555,2021-07-29,196806.0,1707.0,51269183.0,18733835.0,7074035.0,390826.0
556,2021-07-30,198345.0,1539.0,51269183.0,19231039.0,7133995.0,557164.0
557,2021-07-31,199787.0,1442.0,51269183.0,19446717.0,7147421.0,229104.0
558,2021-08-01,201002.0,1215.0,51269183.0,19474736.0,7147901.0,28499.0
559,2021-08-02,202203.0,1201.0,51269183.0,19951706.0,7184029.0,513098.0
560,2021-08-03,203926.0,1723.0,51269183.0,20172299.0,7290878.0,327442.0
561,2021-08-04,205702.0,1776.0,51269183.0,20338632.0,7400795.0,276250.0
562,2021-08-05,207406.0,1704.0,51269183.0,20532184.0,7527503.0,320260.0
563,2021-08-06,209228.0,1822.0,51269183.0,20788476.0,7683134.0,411923.0
564,2021-08-07,210956.0,1728.0,51269183.0,20909787.0,7718979.0,157156.0
565,2021-08-08,212448.0,1492.0,51269183.0,20937426.0,7721217.0,29877.0
566,2021-08-09,213987.0,1539.0,51269183.0,21371194.0,7894351.0,606902.0
