사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20210201,1호선,신창(순천향대),808,874,20210204
20210201,1호선,온양온천,2930,2893,20210204
20210201,1호선,배방,782,756,20210204
20210201,1호선,아산,2234,2017,20210204
20210201,1호선,쌍용(나사렛대),1542,1431,20210204
20210201,1호선,봉명,1067,1006,20210204
20210201,1호선,도화,3772,3528,20210204
20210201,1호선,중동,8457,8028,20210204
20210201,1호선,온수(성공회대입구),5859,5849,20210204
20210201,1호선,도원,2484,2571,20210204
20210201,1호선,간석,5255,5081,20210204
20210201,1호선,부개,7837,7490,20210204
20210201,1호선,소사,8468,8320,20210204
20210201,1호선,구일,5629,5884,20210204
20210201,1호선,인천,2616,1949,20210204
20210201,1호선,동인천,12338,11458,20210204
20210201,1호선,제물포,8978,8605,20210204
20210201,1호선,주안,16538,14979,20210204
20210201,1호선,동암,13995,13946,20210204
20210201,1호선,백운,6414,6424,20210204
20210201,1호선,부평,26615,27654,20210204
20210201,1호선,송내,25332,25059,20210204
20210201,1호선,부천,29719,29452,20210204
20210201,1호선,역곡,24472,24564,20210204
20210201,1호선,오류동,10701,10267,20210204
20210201,1호선,개봉,19757,20495,20210204
20210201,1호선,소요산,2088,1738,20210204
20210201,1호선,동두천,1639,1882,20210204
20210201,1호선,보산,1280,1082,20210204
20210201,1호선,동두천중앙,2738,2563,20210204
20210201,1호선,지행,5549,5473,20210204
20210201,1호선,덕정,4677,4655,20210204
20210201,1호선,덕계,2506,2221,20210204
20210201,1호선,양주,6676,6184,20210204
20210201,1호선,녹양,4133,3870,20210204
20210201,1호선,가능,5747,5651,20210204
20210201,1호선,의정부,15971,16201,20210204
20210201,1호선,회룡,11373,11277,20210204
20210201,1호선,망월사,6246,6565,20210204
20210201,1호선,도봉산,6596,4039,20210204
20210201,1호선,방학,8660,8514,20210204
20210201,1호선,녹천,4400,3786,20210204
20210201,1호선,월계,5672,5391,20210204
20210201,1호선,광운대,7087,6847,20210204
20210201,1호선,석계,7258,8300,20210204
20210201,1호선,신이문,8020,7412,20210204
20210201,1호선,외대앞,6330,6406,20210204
20210201,1호선,청량리(서울시립대입구),12239,13103,20210204
20210201,1호선,왕십리(성동구청),11315,12654,20210204
20210201,1호선,응봉,1649,1410,20210204
20210201,1호선,옥수,50,23,20210204
20210201,1호선,한남,3894,3671,20210204
20210201,1호선,서빙고,1715,1538,20210204
20210201,1호선,이촌(국립중앙박물관),3475,2757,20210204
20210201,1호선,광명,2748,2432,20210204
20210201,1호선,서동탄,1364,1104,20210204
20210201,1호선,당정,5486,5276,20210204
20210201,1호선,천안,3846,3953,20210204
20210201,1호선,두정,3977,4128,20210204
20210201,1호선,직산,639,621,20210204
20210201,1호선,성환,2629,2744,20210204
20210201,1호선,평택,9641,9256,20210204
20210201,1호선,지제,2296,2290,20210204
20210201,1호선,서정리,4865,4850,20210204
20210201,1호선,송탄,3545,3327,20210204
20210201,1호선,진위,1395,1216,20210204
20210201,1호선,오산,7941,8176,20210204
20210201,1호선,오산대,2600,2381,20210204
20210201,1호선,세마,2261,2052,20210204
20210201,1호선,병점,11423,11276,20210204
20210201,1호선,세류,2557,2429,20210204
20210201,1호선,독산,16216,17253,20210204
20210201,1호선,수원,27565,29003,20210204
20210201,1호선,화서,6590,6356,20210204
20210201,1호선,성균관대,12385,12355,20210204
20210201,1호선,의왕,8084,8079,20210204
20210201,1호선,군포,7159,7460,20210204
20210201,1호선,금정,23545,24409,20210204
20210201,1호선,명학,8553,8506,20210204
20210201,1호선,안양,18957,18934,20210204
20210201,1호선,관악,6551,6065,20210204
20210201,1호선,석수,9148,8141,20210204
20210201,1호선,금천구청,10865,10691,20210204
20210201,1호선,가산디지털단지,17455,20075,20210204
20210201,1호선,구로,17175,17372,20210204
20210201,1호선,신길,8666,7197,20210204
20210201,1호선,신도림,3671,3706,20210204
20210201,1호선,영등포,31766,32699,20210204
20210201,1호선,대방,12092,12449,20210204
20210201,1호선,노량진,7278,7620,20210204
20210201,1호선,용산,25588,26303,20210204
20210201,1호선,남영,8662,9090,20210204
20210201,1호선,서울역,4080,1261,20210204
20210201,1호선,청량리(서울시립대입구),20132,20332,20210204
20210201,1호선,제기동,18424,19171,20210204
20210201,1호선,신설동,13013,12965,20210204
20210201,1호선,동대문,9591,9240,20210204
20210201,1호선,종로5가,20431,20110,20210204
20210201,1호선,종로3가,22240,20637,20210204
20210201,1호선,종각,31813,30478,20210204
20210201,1호선,시청,19064,18880,20210204
20210201,1호선,동묘앞,7095,7284,20210204
20210201,1호선,도봉,5561,5396,20210204
20210201,1호선,서울역,35821,33113,20210204
20210202,1호선,신창(순천향대),774,756,20210205
20210202,1호선,온양온천,2741,2745,20210205
20210202,1호선,배방,770,744,20210205
20210202,1호선,아산,2066,1922,20210205
20210202,1호선,쌍용(나사렛대),1477,1373,20210205
20210202,1호선,봉명,1015,1037,20210205
20210202,1호선,도화,3669,3432,20210205
20210202,1호선,중동,8125,7874,20210205
20210202,1호선,온수(성공회대입구),5850,5800,20210205
