사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20210301,1호선,덕계,1186,1077,20210304
20210301,1호선,서울역,22275,17654,20210304
20210301,1호선,동묘앞,3236,3447,20210304
20210301,1호선,시청,5813,5816,20210304
20210301,1호선,종각,9717,8760,20210304
20210301,1호선,종로3가,10584,10291,20210304
20210301,1호선,종로5가,10444,10040,20210304
20210301,1호선,동대문,6514,6310,20210304
20210301,1호선,신설동,4997,5134,20210304
20210301,1호선,제기동,6698,6883,20210304
20210301,1호선,청량리(서울시립대입구),8871,8999,20210304
20210301,1호선,서울역,5872,1128,20210304
20210301,1호선,남영,3033,3361,20210304
20210301,1호선,용산,24589,20519,20210304
20210301,1호선,노량진,4004,4165,20210304
20210301,1호선,대방,4475,4857,20210304
20210301,1호선,영등포,25691,24158,20210304
20210301,1호선,신도림,1254,1401,20210304
20210301,1호선,신길,3644,3311,20210304
20210301,1호선,구로,7516,7523,20210304
20210301,1호선,가산디지털단지,3158,4725,20210304
20210301,1호선,금천구청,4111,4228,20210304
20210301,1호선,석수,3540,3141,20210304
20210301,1호선,관악,2761,2753,20210304
20210301,1호선,안양,9848,9731,20210304
20210301,1호선,명학,2742,2749,20210304
20210301,1호선,금정,9844,10290,20210304
20210301,1호선,군포,2404,2453,20210304
20210301,1호선,의왕,2974,3108,20210304
20210301,1호선,성균관대,5450,5971,20210304
20210301,1호선,화서,2623,2603,20210304
20210301,1호선,수원,23871,22350,20210304
20210301,1호선,독산,4716,5022,20210304
20210301,1호선,세류,1427,1408,20210304
20210301,1호선,병점,6360,7203,20210304
20210301,1호선,세마,1192,1111,20210304
20210301,1호선,오산대,1448,1375,20210304
20210301,1호선,오산,5173,5685,20210304
20210301,1호선,진위,579,572,20210304
20210301,1호선,송탄,2311,2610,20210304
20210301,1호선,서정리,2741,3967,20210304
20210301,1호선,지제,1807,1641,20210304
20210301,1호선,평택,7263,7261,20210304
20210301,1호선,성환,1517,1875,20210304
20210301,1호선,직산,299,370,20210304
20210301,1호선,두정,2733,2926,20210304
20210301,1호선,천안,3797,3323,20210304
20210301,1호선,당정,2166,2184,20210304
20210301,1호선,서동탄,552,542,20210304
20210301,1호선,광명,2159,1370,20210304
20210301,1호선,이촌(국립중앙박물관),1522,1278,20210304
20210301,1호선,서빙고,638,608,20210304
20210301,1호선,한남,1473,1510,20210304
20210301,1호선,옥수,53,20,20210304
20210301,1호선,응봉,655,598,20210304
20210301,1호선,왕십리(성동구청),6924,8105,20210304
20210301,1호선,청량리(서울시립대입구),9945,9114,20210304
20210301,1호선,외대앞,3659,3665,20210304
20210301,1호선,신이문,3798,3682,20210304
20210301,1호선,석계,3550,4097,20210304
20210301,1호선,광운대,3415,3522,20210304
20210301,1호선,월계,2513,2471,20210304
20210301,1호선,녹천,1874,1571,20210304
20210301,1호선,방학,4122,4053,20210304
20210301,1호선,도봉,2515,2416,20210304
20210301,1호선,도봉산,2889,1920,20210304
20210301,1호선,망월사,3076,3193,20210304
20210301,1호선,회룡,5043,4998,20210304
20210301,1호선,의정부,9481,9372,20210304
20210301,1호선,가능,2928,2725,20210304
20210301,1호선,녹양,1950,1904,20210304
20210301,1호선,양주,3442,3226,20210304
20210301,1호선,덕정,2309,2406,20210304
20210301,1호선,지행,2829,2791,20210304
20210301,1호선,동두천중앙,1314,1259,20210304
20210301,1호선,보산,768,745,20210304
20210301,1호선,동두천,924,1078,20210304
20210301,1호선,소요산,1296,1045,20210304
20210301,1호선,개봉,8971,9362,20210304
20210301,1호선,오류동,5111,4996,20210304
20210301,1호선,역곡,11185,11235,20210304
20210301,1호선,부천,16857,16324,20210304
20210301,1호선,송내,9825,9824,20210304
20210301,1호선,부평,16226,16439,20210304
20210301,1호선,백운,2924,2843,20210304
20210301,1호선,동암,6920,7079,20210304
20210301,1호선,주안,8584,7802,20210304
20210301,1호선,제물포,3749,3726,20210304
20210301,1호선,동인천,5840,5698,20210304
20210301,1호선,인천,1716,1129,20210304
20210301,1호선,구일,2074,2155,20210304
20210301,1호선,소사,4133,4020,20210304
20210301,1호선,부개,3466,3380,20210304
20210301,1호선,간석,2385,2265,20210304
20210301,1호선,도원,1008,1019,20210304
20210301,1호선,온수(성공회대입구),2544,2550,20210304
20210301,1호선,중동,3732,3578,20210304
20210301,1호선,도화,1634,1500,20210304
20210301,1호선,봉명,374,374,20210304
20210301,1호선,쌍용(나사렛대),841,794,20210304
20210301,1호선,아산,2147,1364,20210304
20210301,1호선,배방,499,576,20210304
20210301,1호선,온양온천,2140,2159,20210304
20210301,1호선,신창(순천향대),598,852,20210304
20210302,1호선,신창(순천향대),1319,1412,20210305
20210302,1호선,온양온천,3109,3214,20210305
20210302,1호선,배방,897,826,20210305
20210302,1호선,아산,2393,2128,20210305
20210302,1호선,쌍용(나사렛대),1775,1659,20210305
20210302,1호선,봉명,1195,1178,20210305
20210302,1호선,도화,4159,3776,20210305
20210302,1호선,중동,8873,8465,20210305
20210302,1호선,온수(성공회대입구),6949,6905,20210305
20210302,1호선,도원,3287,3393,20210305
20210302,1호선,간석,5617,5556,20210305
20210302,1호선,부개,8533,8091,20210305
20210302,1호선,소사,9333,8851,20210305
20210302,1호선,구일,6056,6346,20210305
20210302,1호선,인천,2900,2229,20210305
20210302,1호선,동인천,13367,12386,20210305
20210302,1호선,제물포,10534,10114,20210305
20210302,1호선,주안,18160,16584,20210305
20210302,1호선,동암,14877,14851,20210305
20210302,1호선,백운,7112,7058,20210305
20210302,1호선,부평,28210,30238,20210305
20210302,1호선,송내,26898,26751,20210305
20210302,1호선,부천,32168,32345,20210305
20210302,1호선,역곡,26563,26639,20210305
20210302,1호선,오류동,11778,11241,20210305
20210302,1호선,개봉,20996,21554,20210305
20210302,1호선,소요산,2317,1996,20210305
20210302,1호선,동두천,2252,2456,20210305
20210302,1호선,보산,1273,1129,20210305
20210302,1호선,동두천중앙,2828,2682,20210305
20210302,1호선,지행,5693,5613,20210305
20210302,1호선,덕정,5732,5615,20210305
20210302,1호선,덕계,2666,2332,20210305
20210302,1호선,양주,7176,6731,20210305
20210302,1호선,녹양,4381,4152,20210305
20210302,1호선,가능,6310,6131,20210305
20210302,1호선,의정부,16997,17261,20210305
20210302,1호선,회룡,11857,11599,20210305
20210302,1호선,망월사,7173,7362,20210305
20210302,1호선,도봉산,6937,4184,20210305
20210302,1호선,도봉,5824,5577,20210305
20210302,1호선,방학,9141,9003,20210305
20210302,1호선,녹천,4565,3881,20210305
20210302,1호선,월계,6322,6074,20210305
20210302,1호선,광운대,9152,8982,20210305
20210302,1호선,석계,7702,8937,20210305
20210302,1호선,신이문,8447,7824,20210305
20210302,1호선,외대앞,7098,7184,20210305
20210302,1호선,청량리(서울시립대입구),12960,13546,20210305
20210302,1호선,왕십리(성동구청),12714,14213,20210305
20210302,1호선,응봉,1723,1533,20210305
20210302,1호선,옥수,38,28,20210305
20210302,1호선,한남,3951,3742,20210305
20210302,1호선,서빙고,1811,1675,20210305
20210302,1호선,이촌(국립중앙박물관),3595,2866,20210305
20210302,1호선,광명,2950,2555,20210305
20210302,1호선,서동탄,1475,1233,20210305
20210302,1호선,당정,5942,5700,20210305
20210302,1호선,천안,4254,4299,20210305
20210302,1호선,두정,4826,4901,20210305
20210302,1호선,직산,657,664,20210305
20210302,1호선,성환,4162,4182,20210305
20210302,1호선,평택,10704,10454,20210305
20210302,1호선,지제,2734,2514,20210305
20210302,1호선,서정리,6290,6241,20210305
20210302,1호선,송탄,3936,3616,20210305
20210302,1호선,진위,1470,1262,20210305
20210302,1호선,오산,8723,8733,20210305
20210302,1호선,오산대,2956,2614,20210305
20210302,1호선,세마,2447,2214,20210305
20210302,1호선,병점,12470,12842,20210305
20210302,1호선,세류,2810,2561,20210305
20210302,1호선,독산,16478,17617,20210305
20210302,1호선,수원,30891,32558,20210305
20210302,1호선,화서,7080,6802,20210305
20210302,1호선,성균관대,14683,14674,20210305
20210302,1호선,의왕,8431,8449,20210305
20210302,1호선,군포,7482,7608,20210305
20210302,1호선,금정,25065,25850,20210305
20210302,1호선,명학,8840,8939,20210305
20210302,1호선,안양,24815,24445,20210305
20210302,1호선,관악,6808,6307,20210305
20210302,1호선,석수,9453,8344,20210305
20210302,1호선,금천구청,11460,11402,20210305
20210302,1호선,가산디지털단지,17711,20680,20210305
20210302,1호선,구로,18411,18583,20210305
20210302,1호선,신길,9268,7867,20210305
20210302,1호선,신도림,3871,3885,20210305
20210302,1호선,영등포,34014,34607,20210305
20210302,1호선,대방,12658,13035,20210305
20210302,1호선,노량진,7488,7842,20210305
20210302,1호선,용산,27983,28121,20210305
20210302,1호선,남영,9485,10005,20210305
20210302,1호선,서울역,4377,1363,20210305
20210302,1호선,청량리(서울시립대입구),19548,19370,20210305
20210302,1호선,제기동,16358,16673,20210305
20210302,1호선,신설동,13581,13278,20210305
20210302,1호선,동대문,10532,9922,20210305
20210302,1호선,종로5가,21670,21446,20210305
20210302,1호선,종로3가,22799,20844,20210305
20210302,1호선,종각,33110,32068,20210305
20210302,1호선,시청,20239,20332,20210305
20210302,1호선,동묘앞,7736,8024,20210305
20210302,1호선,서울역,38569,35327,20210305
20210303,1호선,서울역,38740,36086,20210306
20210303,1호선,시청,20978,21041,20210306
20210303,1호선,종각,34189,32967,20210306
20210303,1호선,종로3가,24111,21758,20210306
20210303,1호선,종로5가,22016,21817,20210306
20210303,1호선,동대문,10756,10008,20210306
20210303,1호선,신설동,13958,13820,20210306
20210303,1호선,제기동,17022,17179,20210306
20210303,1호선,청량리(서울시립대입구),19715,19802,20210306
20210303,1호선,봉명,1216,1144,20210306
20210303,1호선,쌍용(나사렛대),1775,1739,20210306
20210303,1호선,아산,2313,2144,20210306
20210303,1호선,배방,836,856,20210306
20210303,1호선,온양온천,3115,3091,20210306
20210303,1호선,신창(순천향대),1349,1358,20210306
20210303,1호선,동묘앞,8281,8634,20210306
20210303,1호선,서울역,3923,1335,20210306
20210303,1호선,남영,9719,10100,20210306
20210303,1호선,용산,27574,27891,20210306
20210303,1호선,노량진,7751,8095,20210306
20210303,1호선,대방,12984,13525,20210306
20210303,1호선,영등포,34361,35347,20210306
20210303,1호선,신도림,4009,3993,20210306
20210303,1호선,신길,9544,8004,20210306
20210303,1호선,구로,18740,19477,20210306
20210303,1호선,가산디지털단지,18029,20963,20210306
20210303,1호선,금천구청,11650,11580,20210306
20210303,1호선,석수,9808,8632,20210306
20210303,1호선,관악,7074,6560,20210306
20210303,1호선,안양,24948,24857,20210306
20210303,1호선,명학,9032,8987,20210306
20210303,1호선,금정,25537,26011,20210306
20210303,1호선,군포,7608,7684,20210306
20210303,1호선,의왕,8747,8571,20210306
20210303,1호선,성균관대,14695,14439,20210306
20210303,1호선,화서,7273,7065,20210306
20210303,1호선,수원,31589,33245,20210306
20210303,1호선,독산,16670,17964,20210306
20210303,1호선,세류,2829,2627,20210306
20210303,1호선,병점,12993,13014,20210306
20210303,1호선,세마,2469,2368,20210306
20210303,1호선,오산대,3070,2790,20210306
20210303,1호선,오산,8962,9039,20210306
20210303,1호선,진위,1529,1326,20210306
20210303,1호선,송탄,3962,3589,20210306
20210303,1호선,서정리,6189,6011,20210306
20210303,1호선,지제,2648,2496,20210306
20210303,1호선,평택,10571,10480,20210306
