사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20200101,1호선,종각,20427,16301,20200104
20200101,1호선,시청,12126,10516,20200104
20200101,1호선,신창(순천향대),792,938,20200104
20200101,1호선,온양온천,4010,3941,20200104
20200101,1호선,배방,613,789,20200104
20200101,1호선,아산,2511,1612,20200104
20200101,1호선,쌍용(나사렛대),1124,1123,20200104
20200101,1호선,봉명,612,628,20200104
20200101,1호선,서울역,36470,29895,20200104
20200101,1호선,소요산,2963,2384,20200104
20200101,1호선,동두천,1180,1599,20200104
20200101,1호선,보산,1203,1509,20200104
20200101,1호선,동두천중앙,2094,2146,20200104
20200101,1호선,지행,4009,4087,20200104
20200101,1호선,덕정,3074,3429,20200104
20200101,1호선,덕계,1158,1139,20200104
20200101,1호선,양주,4287,4397,20200104
20200101,1호선,녹양,2424,2354,20200104
20200101,1호선,가능,3470,3358,20200104
20200101,1호선,의정부,13231,13522,20200104
20200101,1호선,회룡,5960,6012,20200104
20200101,1호선,망월사,4030,4244,20200104
20200101,1호선,도봉산,5909,4044,20200104
20200101,1호선,도봉,2864,2678,20200104
20200101,1호선,방학,5248,5115,20200104
20200101,1호선,창동,1,0,20200104
20200101,1호선,녹천,2277,2026,20200104
20200101,1호선,월계,3278,3025,20200104
20200101,1호선,광운대,4030,4461,20200104
20200101,1호선,석계,5006,5668,20200104
20200101,1호선,신이문,4436,4248,20200104
20200101,1호선,외대앞,4752,4782,20200104
20200101,1호선,청량리(서울시립대입구),12243,10866,20200104
20200101,1호선,왕십리(성동구청),9318,10901,20200104
20200101,1호선,응봉,1167,1054,20200104
20200101,1호선,옥수,46,19,20200104
20200101,1호선,한남,2026,1923,20200104
20200101,1호선,서빙고,977,920,20200104
20200101,1호선,이촌(국립중앙박물관),1805,1575,20200104
20200101,1호선,도화,2189,2151,20200104
20200101,1호선,중동,4571,4316,20200104
20200101,1호선,온수(성공회대입구),3637,3618,20200104
20200101,1호선,도원,1547,1703,20200104
20200101,1호선,간석,3120,3160,20200104
20200101,1호선,부개,4548,4521,20200104
20200101,1호선,소사,6058,5870,20200104
20200101,1호선,구일,2826,2902,20200104
20200101,1호선,인천,4455,3523,20200104
20200101,1호선,동인천,10592,10546,20200104
20200101,1호선,제물포,5095,5193,20200104
20200101,1호선,주안,12385,11231,20200104
20200101,1호선,동암,9874,10232,20200104
20200101,1호선,백운,4217,4164,20200104
20200101,1호선,부평,25736,25727,20200104
20200101,1호선,송내,13133,13132,20200104
20200101,1호선,부천,24839,24883,20200104
20200101,1호선,역곡,14165,14799,20200104
20200101,1호선,오류동,7492,7068,20200104
20200101,1호선,개봉,11584,11858,20200104
20200101,1호선,광명,2122,1191,20200104
20200101,1호선,서동탄,866,827,20200104
20200101,1호선,당정,2742,2921,20200104
20200101,1호선,천안,5507,5236,20200104
20200101,1호선,두정,3594,3868,20200104
20200101,1호선,직산,606,647,20200104
20200101,1호선,성환,2437,2892,20200104
20200101,1호선,평택,10071,11332,20200104
20200101,1호선,지제,1554,1597,20200104
20200101,1호선,서정리,3214,4978,20200104
20200101,1호선,송탄,3250,4020,20200104
20200101,1호선,진위,659,719,20200104
20200101,1호선,오산,7143,8176,20200104
20200101,1호선,오산대,1632,1598,20200104
20200101,1호선,세마,1635,1548,20200104
20200101,1호선,병점,8178,10037,20200104
20200101,1호선,세류,2234,2399,20200104
20200101,1호선,독산,5557,5667,20200104
20200101,1호선,수원,33590,32542,20200104
20200101,1호선,화서,3607,3579,20200104
20200101,1호선,성균관대,7253,7836,20200104
20200101,1호선,의왕,3871,4074,20200104
20200101,1호선,군포,3133,2945,20200104
20200101,1호선,금정,12169,13152,20200104
20200101,1호선,명학,2839,2798,20200104
20200101,1호선,안양,14028,13752,20200104
20200101,1호선,관악,4263,4052,20200104
20200101,1호선,석수,4711,4579,20200104
20200101,1호선,금천구청,5733,5705,20200104
20200101,1호선,가산디지털단지,4474,6236,20200104
20200101,1호선,구로,9338,9455,20200104
20200101,1호선,신길,4573,4125,20200104
20200101,1호선,신도림,1651,1830,20200104
20200101,1호선,영등포,35405,33938,20200104
20200101,1호선,대방,5943,6316,20200104
20200101,1호선,노량진,7177,6531,20200104
20200101,1호선,용산,32456,29286,20200104
20200101,1호선,남영,4040,4234,20200104
20200101,1호선,서울역,6620,1051,20200104
20200101,1호선,동묘앞,7580,7998,20200104
20200101,1호선,청량리(서울시립대입구),13878,13997,20200104
20200101,1호선,제기동,9791,9852,20200104
