사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20200201,1호선,시청,13966,14315,20200204
20200201,1호선,종각,24014,23628,20200204
20200201,1호선,종로3가,25613,24969,20200204
20200201,1호선,종로5가,19922,19765,20200204
20200201,1호선,동대문,11346,11210,20200204
20200201,1호선,신설동,10517,10085,20200204
20200201,1호선,제기동,14752,14975,20200204
20200201,1호선,청량리(서울시립대입구),18700,19210,20200204
20200201,1호선,동묘앞,10003,10716,20200204
20200201,1호선,서울역,5226,1123,20200204
20200201,1호선,남영,6086,6100,20200204
20200201,1호선,용산,30404,31577,20200204
20200201,1호선,노량진,9841,8335,20200204
20200201,1호선,대방,8711,8596,20200204
20200201,1호선,영등포,41161,43327,20200204
20200201,1호선,신도림,2718,2988,20200204
20200201,1호선,신길,6201,5001,20200204
20200201,1호선,구로,12288,12723,20200204
20200201,1호선,가산디지털단지,5927,7739,20200204
20200201,1호선,금천구청,7988,7986,20200204
20200201,1호선,석수,6901,6434,20200204
20200201,1호선,관악,5636,5373,20200204
20200201,1호선,안양,18725,18494,20200204
20200201,1호선,명학,5220,4953,20200204
20200201,1호선,금정,18204,18679,20200204
20200201,1호선,군포,4302,3831,20200204
20200201,1호선,의왕,5613,5427,20200204
20200201,1호선,성균관대,9766,9737,20200204
20200201,1호선,화서,4926,4841,20200204
20200201,1호선,수원,33575,36459,20200204
20200201,1호선,독산,8707,8437,20200204
20200201,1호선,세류,2681,2718,20200204
20200201,1호선,병점,10657,10302,20200204
20200201,1호선,세마,1890,1628,20200204
20200201,1호선,오산대,1977,1684,20200204
20200201,1호선,오산,7903,7437,20200204
20200201,1호선,진위,894,772,20200204
20200201,1호선,송탄,3852,3395,20200204
20200201,1호선,서정리,4804,3828,20200204
20200201,1호선,지제,1975,1596,20200204
20200201,1호선,평택,10060,9680,20200204
20200201,1호선,성환,2678,2345,20200204
20200201,1호선,직산,593,528,20200204
20200201,1호선,두정,4162,4332,20200204
20200201,1호선,천안,5045,5043,20200204
20200201,1호선,당정,4019,3835,20200204
20200201,1호선,서동탄,1039,1073,20200204
20200201,1호선,광명,2109,1660,20200204
20200201,1호선,개봉,16956,16622,20200204
20200201,1호선,오류동,9224,8652,20200204
20200201,1호선,역곡,20851,20131,20200204
20200201,1호선,부천,30442,31208,20200204
20200201,1호선,송내,19964,19284,20200204
20200201,1호선,부평,31065,35131,20200204
20200201,1호선,백운,6027,5883,20200204
20200201,1호선,동암,13313,13526,20200204
20200201,1호선,주안,17405,15672,20200204
20200201,1호선,제물포,7684,7102,20200204
20200201,1호선,동인천,12155,11834,20200204
20200201,1호선,인천,2953,2496,20200204
20200201,1호선,구일,4205,4026,20200204
20200201,1호선,소사,8299,8130,20200204
20200201,1호선,부개,6516,6203,20200204
20200201,1호선,간석,4580,4352,20200204
20200201,1호선,도원,2377,2413,20200204
20200201,1호선,온수(성공회대입구),4966,4632,20200204
20200201,1호선,중동,6465,6244,20200204
20200201,1호선,도화,3029,2706,20200204
20200201,1호선,이촌(국립중앙박물관),2973,2226,20200204
20200201,1호선,서빙고,1153,1097,20200204
20200201,1호선,한남,2857,2844,20200204
20200201,1호선,옥수,32,32,20200204
20200201,1호선,응봉,1193,1125,20200204
20200201,1호선,왕십리(성동구청),12708,14617,20200204
20200201,1호선,청량리(서울시립대입구),14095,14853,20200204
20200201,1호선,외대앞,6689,6285,20200204
20200201,1호선,신이문,6338,5708,20200204
20200201,1호선,석계,7189,7661,20200204
20200201,1호선,광운대,5816,5755,20200204
20200201,1호선,월계,4320,3976,20200204
20200201,1호선,녹천,3392,2784,20200204
20200201,1호선,방학,7236,7246,20200204
20200201,1호선,도봉,4268,3922,20200204
20200201,1호선,도봉산,7522,5093,20200204
20200201,1호선,망월사,6049,6112,20200204
20200201,1호선,회룡,9308,9265,20200204
20200201,1호선,의정부,18583,19928,20200204
20200201,1호선,가능,5192,4840,20200204
20200201,1호선,녹양,3565,3442,20200204
20200201,1호선,양주,6351,5756,20200204
20200201,1호선,덕계,1816,1613,20200204
20200201,1호선,덕정,4759,4256,20200204
20200201,1호선,지행,5767,5625,20200204
20200201,1호선,동두천중앙,2682,2638,20200204
20200201,1호선,보산,1756,1567,20200204
20200201,1호선,동두천,1657,1823,20200204
20200201,1호선,소요산,3964,2897,20200204
20200201,1호선,봉명,707,677,20200204
20200201,1호선,쌍용(나사렛대),1302,1184,20200204
20200201,1호선,아산,1996,1931,20200204
20200201,1호선,배방,728,629,20200204
20200201,1호선,온양온천,3225,3160,20200204
20200201,1호선,신창(순천향대),744,733,20200204
20200201,1호선,서울역,34375,33070,20200204
20200202,1호선,서울역,27746,25860,20200205
20200202,1호선,시청,9085,8150,20200205
20200202,1호선,종각,14933,13299,20200205
20200202,1호선,종로3가,14895,13381,20200205
20200202,1호선,종로5가,9349,9429,20200205
20200202,1호선,동대문,8774,10184,20200205
20200202,1호선,신설동,7845,7587,20200205
20200202,1호선,제기동,9257,9457,20200205
20200202,1호선,청량리(서울시립대입구),13367,13360,20200205
20200202,1호선,동묘앞,9633,9780,20200205
20200202,1호선,서울역,4997,925,20200205
20200202,1호선,남영,4612,4842,20200205
20200202,1호선,용산,25427,24279,20200205
20200202,1호선,노량진,6455,5679,20200205
20200202,1호선,대방,6315,6613,20200205
20200202,1호선,영등포,31629,30862,20200205
20200202,1호선,신도림,1941,2064,20200205
20200202,1호선,신길,4572,3869,20200205
20200202,1호선,구로,8640,8782,20200205
20200202,1호선,가산디지털단지,4069,5407,20200205
20200202,1호선,금천구청,5633,5516,20200205
20200202,1호선,석수,5230,4953,20200205
20200202,1호선,관악,4743,4375,20200205
20200202,1호선,안양,13401,13129,20200205
20200202,1호선,명학,3354,3250,20200205
20200202,1호선,금정,13027,13685,20200205
20200202,1호선,군포,2894,2668,20200205
20200202,1호선,의왕,3894,3940,20200205
20200202,1호선,성균관대,6824,7304,20200205
20200202,1호선,화서,3514,3467,20200205
20200202,1호선,수원,27615,27216,20200205
20200202,1호선,독산,5249,5442,20200205
20200202,1호선,세류,1886,1994,20200205
20200202,1호선,병점,7813,8820,20200205
20200202,1호선,세마,1397,1262,20200205
20200202,1호선,오산대,1448,1387,20200205
20200202,1호선,오산,6325,6905,20200205
20200202,1호선,진위,624,622,20200205
20200202,1호선,송탄,2893,3290,20200205
20200202,1호선,서정리,2902,4295,20200205
20200202,1호선,지제,1446,1403,20200205
20200202,1호선,평택,8623,9281,20200205
20200202,1호선,성환,2027,2427,20200205
20200202,1호선,직산,501,561,20200205
20200202,1호선,두정,3505,3821,20200205
20200202,1호선,천안,4567,4503,20200205
20200202,1호선,당정,2791,2710,20200205
20200202,1호선,서동탄,737,737,20200205
20200202,1호선,광명,1911,1271,20200205
20200202,1호선,개봉,11850,11872,20200205
20200202,1호선,오류동,7397,6828,20200205
20200202,1호선,역곡,13635,13658,20200205
20200202,1호선,부천,19313,18713,20200205
20200202,1호선,송내,13188,12865,20200205
20200202,1호선,부평,22769,23705,20200205
20200202,1호선,백운,4517,4444,20200205
20200202,1호선,동암,9741,9657,20200205
20200202,1호선,주안,12352,10891,20200205
20200202,1호선,제물포,5376,5298,20200205
20200202,1호선,동인천,9597,9187,20200205
20200202,1호선,인천,2251,1923,20200205
20200202,1호선,구일,2864,2860,20200205
20200202,1호선,소사,5793,5397,20200205
20200202,1호선,부개,4606,4353,20200205
20200202,1호선,간석,3167,3095,20200205
20200202,1호선,도원,1800,1865,20200205
20200202,1호선,온수(성공회대입구),3931,3710,20200205
20200202,1호선,중동,4353,4125,20200205
20200202,1호선,도화,2249,2129,20200205
20200202,1호선,이촌(국립중앙박물관),2627,1955,20200205
20200202,1호선,서빙고,1677,1838,20200205
20200202,1호선,한남,1995,1900,20200205
20200202,1호선,옥수,44,21,20200205
20200202,1호선,응봉,904,896,20200205
20200202,1호선,왕십리(성동구청),9127,10298,20200205
20200202,1호선,청량리(서울시립대입구),11499,10867,20200205
20200202,1호선,외대앞,5469,5222,20200205
20200202,1호선,신이문,4715,4318,20200205
20200202,1호선,석계,5289,5719,20200205
20200202,1호선,광운대,4315,4402,20200205
20200202,1호선,월계,3302,3056,20200205
20200202,1호선,녹천,2515,2169,20200205
20200202,1호선,방학,5883,5561,20200205
20200202,1호선,도봉,3220,3042,20200205
20200202,1호선,도봉산,7182,4899,20200205
20200202,1호선,망월사,4532,4701,20200205
20200202,1호선,회룡,6923,6972,20200205
20200202,1호선,의정부,14775,14628,20200205
20200202,1호선,가능,3939,3618,20200205
20200202,1호선,녹양,2763,2595,20200205
20200202,1호선,양주,4961,4923,20200205
20200202,1호선,덕계,1272,1236,20200205
20200202,1호선,덕정,3530,3586,20200205
20200202,1호선,지행,4359,4364,20200205
20200202,1호선,동두천중앙,2105,1979,20200205
20200202,1호선,보산,1293,1339,20200205
20200202,1호선,동두천,1147,1690,20200205
20200202,1호선,소요산,3198,2929,20200205
20200202,1호선,봉명,518,479,20200205
20200202,1호선,쌍용(나사렛대),960,943,20200205
20200202,1호선,아산,1846,1452,20200205
